date,close,volume,return,volatility,total_edits,unique_editors,revert_count,anon_edits,controversy_total,positive_total,controversy_index,revert_rate,attention_index,attention_lag1,attention_lag7,controversy_lag1,edits_lag1
2022-12-22,16821.43,176044.27235,-0.0001925743565845,0.0216173957313802,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,0.0,-0.5,2.0
2022-12-23,16778.5,161612.00947,-0.002552101694089,0.0140463585554051,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-12-24,16836.12,100224.29096,0.0034341568078195,0.0137253453832476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-25,16832.11,125441.07202,-0.0002381783926461,0.0136757368716308,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-12-26,16919.39,124564.00656,0.0051853273297286,0.0108985015175976,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,4.0,0.0,1.0
2022-12-27,16706.36,173749.58616,-0.01259087945842,0.0058261255924798,9.0,2.0,0.0,0.0,0.0,4.0,-0.4444444444444444,0.0,18.0,0.0,0.0,0.0,0.0
2022-12-28,16547.31,193037.56577,-0.0095203263906679,0.0065279125720908,15.0,7.0,0.0,0.0,1.0,7.0,-0.4,0.0,105.0,18.0,4.0,-0.4444444444444444,9.0
2022-12-29,16633.47,160998.47158,0.0052068886121068,0.0071181336896564,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,105.0,0.0,-0.4,15.0
2022-12-30,16607.48,164916.31174,-0.0015625122118235,0.0071054751467925,5.0,3.0,0.0,0.0,0.0,1.0,-0.2,0.0,15.0,9.0,0.0,0.0,3.0
2022-12-31,16542.4,114490.42864,-0.0039187161447732,0.0068016928385195,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.5,4.0,15.0,1.0,-0.2,5.0
2023-01-01,16616.75,96925.41374,0.0044945110745719,0.0072812823609917,3.0,2.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,6.0,4.0,1.0,0.0,2.0
2023-01-02,16672.87,121888.57191,0.0033773150586005,0.0070189106187112,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,-0.3333333333333333,3.0
2023-01-03,16675.18,159541.53733,0.0001385484322735,0.0052712641263655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,18.0,0.0,2.0
2023-01-04,16850.36,220362.18862,0.0105054338244026,0.0048194710869175,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,105.0,0.0,2.0
2023-01-05,16831.85,163473.56641,-0.0010984928511914,0.0048415184779038,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2023-01-06,16950.65,207401.28415,0.0070580476893509,0.0049665769483992,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2023-01-07,16943.57,104526.5688,-0.0004176830976984,0.0042915749779115,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2023-01-08,17127.83,135155.89695,0.0108749218730175,0.0051461440227059,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0
2023-01-09,17178.26,266211.52723,0.0029443309514396,0.0051623367423509,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,0.0,1.0
2023-01-10,17440.66,221382.42581,0.0152751209959565,0.0062009875653633,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0
2023-01-11,17943.26,262221.60653,0.0288177167607188,0.0105413436216087,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0
2023-01-12,18846.62,454568.32178,0.0503453664495749,0.0177456080684385,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,0.0,0.0,2.0
2023-01-13,19930.01,368615.87823,0.0574845781365571,0.0228233747509798,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14,20954.92,393913.74951,0.0514254634092004,0.0221248169290371,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,20871.5,178542.22549,-0.0039809266749765,0.0249161076581045,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2023-01-16,21185.65,293078.08262,0.0150516254222266,0.0231731669813093,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
2023-01-17,21134.81,275407.74409,-0.0023997375582056,0.0259248329157438,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,8.0,0.0,1.0
2023-01-18,20677.47,350916.01949,-0.0216391819940656,0.0319973661105786,2.0,2.0,0.0,0.0,0.0,1.0,-0.5,0.0,4.0,0.0,4.0,0.0,0.0
2023-01-19,21071.59,251385.84925,0.0190603589317261,0.0292671804329934,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,-0.5,2.0
2023-01-20,22667.21,338079.13659,0.0757237588620507,0.0339661482243123,3.0,2.0,1.0,0.0,0.0,1.0,-0.3333333333333333,0.3333333333333333,6.0,4.0,0.0,0.0,2.0
2023-01-21,22783.55,346445.48432,0.0051325240292035,0.0309842322702506,5.0,2.0,0.0,0.0,0.0,3.0,-0.6,0.0,10.0,6.0,0.0,-0.3333333333333333,3.0
2023-01-22,22707.88,253577.75286,-0.0033212559061251,0.0309269808966503,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,2.0,-0.6,5.0
2023-01-23,22916.45,293588.37938,0.009184917306239,0.0309262891245496,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2023-01-24,22632.89,293158.78254,-0.0123736442599093,0.0318974571519742,9.0,3.0,0.0,0.0,0.0,2.0,-0.2222222222222222,0.0,27.0,0.0,0.0,0.0,0.0
2023-01-25,23060.94,346042.83223,0.0189127415897836,0.0286579967421326,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,4.0,-0.2222222222222222,9.0
2023-01-26,23009.65,288924.43581,-0.0022241070832323,0.0294042540927921,4.0,3.0,0.0,0.0,0.0,2.0,-0.5,0.0,12.0,10.0,4.0,0.0,5.0
2023-01-27,23074.16,280833.86315,0.0028036063130034,0.0099871924085188,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.14285714285714285,28.0,12.0,6.0,-0.5,4.0
2023-01-28,23022.6,148115.71085,-0.0022345342148967,0.010062226222413,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,4.0,28.0,10.0,0.0,7.0
2023-01-29,23742.3,295688.79204,0.0312605874227933,0.0147006087226662,2.0,2.0,0.0,0.0,0.0,1.0,-0.5,0.0,4.0,4.0,1.0,0.5,2.0
2023-01-30,22826.15,302405.90121,-0.0385872472338398,0.0223381083934875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,-0.5,2.0
2023-01-31,23125.13,264649.34909,0.0130981352527692,0.0221264909197026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,1.0
2023-02-01,23732.66,310790.42271,0.0262714198795854,0.0231438659691286,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,10.0,0.0,1.0
2023-02-02,23488.94,364177.20751,-0.0102693924743371,0.0237169048263793,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0
2023-02-03,23431.9,332571.02904,-0.0024283769297378,0.0238134226258871,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,28.0,0.0,2.0
2023-02-04,23326.84,166126.47295,-0.0044836312889693,0.0239020815247912,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2023-02-05,22932.91,209251.33917,-0.0168874138117293,0.0208529970931992,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
2023-02-06,22762.52,265371.6069,-0.0074299336630195,0.0149049771180979,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,1.0,0.0,2.0
2023-02-07,23240.46,308006.72482,0.0209967964882622,0.0163204715959387,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023-02-08,22963.0,280056.30717,-0.0119386621435203,0.0122807725325967,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-02-09,21796.35,402894.6955,-0.0508056438618648,0.0214871896842492,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,1.0
2023-02-10,21625.19,338591.94247,-0.0078526909321973,0.0212471979097324,6.0,3.0,0.0,0.0,0.0,1.0,-0.16666666666666666,0.0,18.0,8.0,0.0,0.0,4.0
2023-02-11,21862.55,177021.58433,0.0109760885337886,0.0228078631909844,0.0,0.0,0.0,,,,0.0,0.0,0.0,18.0,0.0,-0.16666666666666666,6.0
2023-02-12,21783.54,204435.65163,-0.003613942563882,0.0225927671177401,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0
2023-02-13,21773.97,295730.76791,-0.0004393225343538,0.0227296038666371,0.0,0.0,0.0,,,,0.0,0.0,0.0,8.0,0.0,0.0,4.0
2023-02-14,22199.84,361958.40109,0.0195586748764693,0.0224486614576614,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-02-15,24324.05,375669.16111,0.095685824762701,0.0442318255186311,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-02-16,23517.72,450080.68366,-0.0331494960748722,0.0406027286492147,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2023-02-17,24569.97,496813.21376,0.044742857726004,0.0412651399548828,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0
2023-02-18,24631.95,216917.25213,0.0025225916026758,0.0416645751889517,4.0,3.0,0.0,0.0,0.0,2.0,-0.5,0.0,12.0,15.0,0.0,0.0,5.0
2023-02-19,24271.76,300395.99542,-0.0146228780100642,0.0428042397111745,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,8.0,-0.5,4.0
2023-02-20,24842.2,346938.56997,0.0235022099757085,0.042193291563075,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-02-21,24452.16,376000.82868,-0.0157007028363027,0.044273115520425,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,9.0,0.0,0.0,0.0,0.0
2023-02-22,24182.21,379425.75365,-0.0110399244892884,0.0265824076290867,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0
2023-02-23,23940.2,398400.45437,-0.0100077701748516,0.0230552633724514,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,4.0,1.0,0.0,0.0,1.0
2023-02-24,23185.29,343582.57453,-0.0315331534406563,0.017191318364388,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,15.0,0.5,2.0
2023-02-25,23157.07,191311.8101,-0.0012171510470647,0.0168601741535678,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2023-02-26,23554.85,202323.73623,0.0171774753887257,0.0191186656757725,3.0,1.0,0.0,0.0,0.0,3.0,-1.0,0.0,3.0,0.0,1.0,0.0,0.0
2023-02-27,23492.09,283706.0859,-0.0026644194295442,0.0149142893237264,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,-1.0,3.0
2023-02-28,23141.57,264140.99894,-0.0149207669475129,0.014848677885666,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,9.0,0.0,1.0
2023-03-01,23628.97,315287.41737,0.0210616652197754,0.0182325973148231,3.0,2.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,6.0,0.0,1.0,0.0,0.0
2023-03-02,23465.32,239315.45219,-0.006925820296018,0.0180761545315807,3.0,2.0,0.0,0.0,0.0,2.0,-0.6666666666666666,0.0,6.0,6.0,4.0,-0.3333333333333333,3.0
2023-03-03,22354.34,319954.19785,-0.0473456147199355,0.0226792609794133,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,-0.6666666666666666,3.0
2023-03-04,22346.57,121257.38132,-0.0003475835117475,0.0227056498033159,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0
2023-03-05,22430.24,154841.75786,0.0037441987741295,0.0210400133550968,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,3.0,0.0,4.0
2023-03-06,22410.0,203751.82957,-0.0009023532516817,0.0211077675424677,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
2023-03-07,22197.96,292519.80912,-0.0094618473895582,0.0208448465236791,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
2023-03-08,21705.44,301460.57272,-0.0221876244483727,0.0177579047951126,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2023-03-09,20362.22,443658.28584,-0.0618840253871839,0.0256002749854076,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0
2023-03-10,20150.69,618456.4671,-0.0103883564758656,0.022600409123186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2023-03-11,20455.73,427831.82133,0.0151379431672067,0.0248603097648676,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,4.0,0.0,1.0
2023-03-12,21997.11,430944.94288,0.0753519918379839,0.041629134372114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-13,24113.48,687889.31259,0.0962112750265828,0.0558332932601868,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2023-03-14,24670.41,699360.93423,0.0230962100866403,0.0551159038678045,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,24285.66,581450.72984,-0.0155956062343511,0.0543968001732541,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,24998.78,439421.32998,0.0293638303426795,0.041670173877666,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
2023-03-17,27395.13,624460.68091,0.0958586779034817,0.0436185789708135,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,1.0,0.0,2.0
2023-03-18,26907.49,371238.97174,-0.0178002440579767,0.0489119251580605,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,27972.87,372066.99054,0.0395941799105006,0.0465264538585997,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
2023-03-20,27717.01,477378.23373,-0.0091467196608714,0.0403671805129494,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
2023-03-21,28105.47,420929.7422,0.0140152202564418,0.0404257337732263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-22,27250.97,224113.41296,-0.0304033342975584,0.0428794152739114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-03-23,28295.41,128649.60818,0.0383267091042998,0.0434280988364871,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,9.0,1.0,4.0,0.0,1.0
2023-03-24,27454.47,86242.06544,-0.0297200146596213,0.0301049082567515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0
2023-03-25,27462.95,50844.08102,0.0003088750210802,0.0290087783434945,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.6666666666666666,6.0,1.0,0.0,0.0,1.0
2023-03-26,27968.05,49671.70353,0.0183920518371114,0.0254773805708417,3.0,2.0,2.0,0.0,4.0,1.0,1.0,0.6666666666666666,6.0,6.0,1.0,0.0,3.0
2023-03-27,27124.91,88039.46898,-0.0301465422151347,0.0278907713287639,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,3.0
2023-03-28,27261.07,78602.44341,0.0050197401576632,0.0271881292055441,2.0,2.0,1.0,0.0,1.0,0.0,0.5,0.5,4.0,4.0,1.0,0.0,2.0
2023-03-29,28348.6,89486.16008,0.0398931516627922,0.028760985705443,3.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,6.0,4.0,1.0,0.5,2.0
2023-03-30,28028.53,98865.43256,-0.011290504645732,0.0253852465183944,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,9.0,0.3333333333333333,3.0
2023-03-31,28465.36,78198.12139,0.015585191231934,0.0224740687467236,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2023-04-01,28452.73,30238.44753,-0.0004436971814163,0.0225042320145516,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2023-04-02,28171.87,37365.65692,-0.0098711090289052,0.0222955773376957,2.0,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,2.0,0.0,6.0,0.0,0.0
2023-04-03,27800.0,79180.01405,-0.0132000467132639,0.018993900817135,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,4.0,-1.0,2.0
2023-04-04,28165.47,49722.55691,0.0131464028776979,0.019335412375367,0.0,0.0,0.0,,,,0.0,0.0,0.0,25.0,4.0,0.0,5.0
2023-04-05,28170.01,60737.64732,0.000161190280155,0.0116197417583704,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2023-04-06,28033.82,40118.94963,-0.0048345740736336,0.0108854635506054,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-04-07,27906.33,24762.09387,-0.0045477212880726,0.0085045491346254,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,27938.38,19479.96735,0.001148484949472,0.0085987945445905,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-09,28323.76,32531.16101,0.0137939279228072,0.009816249694433,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,0.0,1.0
2023-04-10,29637.34,67754.0622,0.0463773171358605,0.0180334192282567,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0
2023-04-11,30200.42,67990.07621,0.0189990059836677,0.0183728303227959,2.0,2.0,0.0,0.0,0.0,1.0,-0.5,0.0,4.0,10.0,0.0,0.0,5.0
2023-04-12,29888.07,62049.48451,-0.0103425713947024,0.0197058205616426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,-0.5,2.0
2023-04-13,30373.84,51934.11731,0.0162529731762539,0.0188948712443838,8.0,3.0,0.0,0.0,0.0,4.0,-0.5,0.0,24.0,1.0,0.0,0.0,1.0
2023-04-14,30466.93,75984.19452,0.0030648084009134,0.0180040356847388,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,-0.5,8.0
2023-04-15,30295.09,25429.81247,-0.0056402138318498,0.0188943469601355,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2023-04-16,30304.65,26431.99322,0.0003155626868909,0.0193372585644043,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,29430.27,56441.81127,-0.0288529978072672,0.0163319358016666,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2023-04-18,30380.01,62004.89434,0.0322708558229332,0.0194901628081985,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.5,4.0,0.0,4.0,0.0,0.0
2023-04-19,28797.1,86575.48656,-0.0521036694852964,0.0280541722055003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0
2023-04-20,28243.65,76879.09372,-0.0192189491302943,0.0267584027377105,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,24.0,0.0,1.0
2023-04-21,27262.84,77684.7679,-0.0347267438875641,0.0274802633825209,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-04-22,27816.85,36023.69686,0.0203210670641795,0.0305957642228057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-23,27590.6,34812.09581,-0.0081335593354388,0.0302062996026517,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-04-24,27510.93,53111.56874,-0.0028875776532586,0.0295099622255175,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,28300.79,52325.14637,0.0287107705919065,0.0286953287167379,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2023-04-26,28415.29,129228.40403,0.0040458234558116,0.0219212121392147,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-04-27,29472.77,95430.82431,0.037215175351017,0.0246156013794052,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,29311.7,54298.16578,-0.00546504451397,0.0180958028931974,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-29,29230.45,20466.83058,-0.0027719306624999,0.0181212527002398,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2023-04-30,29233.21,39752.5372,9.442208382015592e-05,0.017200975010627,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,28068.26,64433.65958,-0.0398502251377799,0.0251072204665652,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,28669.86,50824.5224,0.0214334625659018,0.023998103682038,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,29026.16,64615.79213,0.0124276853810936,0.0243183339340732,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,28838.16,42575.47501,-0.0064769159957775,0.0192384927683022,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,29505.61,58415.83048,0.0231446805205326,0.0215176468885789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2023-05-06,28848.2,49249.28459,-0.0222808476083022,0.0232989076880407,4.0,2.0,2.0,0.0,1.0,0.0,0.25,0.5,8.0,1.0,0.0,0.0,1.0
2023-05-07,28430.1,30003.41028,-0.0144931052890648,0.0237652184967427,0.0,0.0,0.0,,,,0.0,0.0,0.0,8.0,0.0,0.25,4.0
2023-05-08,27668.79,68244.36179,-0.0267783089049985,0.0207798050859987,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,27628.27,40113.31069,-0.0014644659199046,0.0181358244545859,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,27598.75,71155.11355,-0.0010684708090662,0.0166112817951963,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,26968.62,47635.31365,-0.0228318311517732,0.017634336136433,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-05-12,26795.01,67207.93494,-0.0064374817843849,0.0107289169396369,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,1.0,0.0,2.0
2023-05-13,26775.28,22814.90421,-0.0007363311303112,0.0109195273487868,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2023-05-14,26917.62,21594.8036,0.005316097534741,0.0122155449425822,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,27162.14,40430.08333,0.0090840126281594,0.0102497296679949,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,27033.84,33270.45451,-0.0047234864410535,0.0102640268512412,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-17,27405.61,42958.97785,0.0137520233899439,0.0121058247918203,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-05-18,26821.28,49198.65143,-0.0213215469387473,0.0116557139116123,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2023-05-19,26880.26,28754.13544,0.0021990001968585,0.0114044971724042,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,27102.43,14434.54718,0.0082651730303204,0.0117430120974341,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,26747.78,21347.87279,-0.0130855425140845,0.0128327774523358,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,26849.27,26458.83828,0.0037943335858154,0.0122960010655237,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,27219.61,38700.83858,0.0137932986632411,0.0134470734838324,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-05-24,26329.01,54393.0657,-0.0327190580614491,0.017107807199779,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-05-25,26473.79,37435.44895,0.0054988774739348,0.0159601345303913,0.0,0.0,0.0,,,,0.0,0.0,0.0,4.0,0.0,0.0,2.0
2023-05-26,26705.92,35061.18713,0.0087682949815646,0.0164176609921539,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27,26854.27,15095.6867,0.0055549481163728,0.0161984088684638,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-28,28065.0,43916.00855,0.0450851950174031,0.0227005626468791,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2023-05-29,27736.4,42385.41945,-0.011708533760912,0.0238073125887011,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,27694.4,32686.75371,-0.0015142556351941,0.0235555664400499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-05-31,27210.35,46588.80573,-0.0174782627534809,0.020200547325916,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,4.0,0.0,1.0
2023-06-01,26817.93,39217.8088,-0.0144217182064911,0.0214636098394313,1.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-06-02,27242.59,36380.90269,0.0158349283483103,0.0219924382245737,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,1.0
